,favorite_count,id,retweet_count
1849,1374,675489971617296384,650
1850,1950,675483430902214656,1057
1851,1602,675432746517426176,615
1852,1801,675372240448454658,549
1853,1111,675362609739206656,252
1854,34652,675354435921575936,18602
1855,4169,675349384339542016,2468
1856,2948,675334060156301312,1402
1857,3823,675166823650848770,1754
1858,6665,675153376133427200,2836
1859,3959,675149409102012420,1833
1860,1000,675147105808306176,261
1861,1266,675146535592706048,341
1862,2255,675145476954566656,980
1863,1367,675135153782571009,532
1864,2071,675113801096802304,854
1865,1019,675111688094527488,276
1866,2943,675109292475830276,1228
1867,1117,675047298674663426,356
1868,2854,675015141583413248,1298
1869,1031,675006312288268288,245
1870,1634,675003128568291329,507
1871,2380,674999807681908736,1203
1872,913,674805413498527744,384
1873,3171,674800520222154752,935
1874,2645,674793399141146624,1190
1875,1161,674790488185167872,272
1876,849,674788554665512960,225
1877,2108,674781762103414784,1310
1878,1187,674774481756377088,522
1879,1933,674767892831932416,862
1880,833,674764817387900928,259
1881,1436,674754018082705410,482
1882,1549,674752233200820224,503
1883,1473,674743008475090944,595
1884,515,674742531037511680,54
1885,1173,674739953134403584,425
1886,675,674737130913071104,100
1887,1207,674690135443775488,503
1888,1706,674670581682434048,704
1889,973,674664755118911488,273
1890,1504,674646392044941312,545
1891,1079,674644256330530816,299
1892,1771,674638615994089473,632
1893,1578,674632714662858753,622
1894,988,674606911342424069,110
1895,6544,674468880899788800,2226
1896,1118,674447403907457024,384
1897,1173,674436901579923456,422
1898,1505,674422304705744896,574
1899,715,674416750885273600,152
1900,1261,674410619106390016,508
1901,1574,674394782723014656,618
1902,898,674372068062928900,334
1903,586,674330906434379776,78
1904,1482,674318007229923329,559
1905,11919,674307341513269249,7486
1906,15529,674291837063053312,6376
1907,1652,674271431610523648,783
1908,941,674269164442398721,250
1909,1722,674265582246694913,911
1910,1357,674262580978937856,491
1911,1542,674255168825880576,605
1912,788,674082852460433408,182
1913,1025,674075285688614912,308
1914,6693,674063288070742018,2397
1915,3499,674053186244734976,1409
1916,1530,674051556661161984,523
1917,1485,674045139690631169,693
1918,756,674042553264685056,139
1919,1156,674038233588723717,442
1920,881,674036086168010753,235
1921,1881,674024893172875264,1324
1922,1186,674019345211760640,329
1923,1640,674014384960745472,701
1924,1262,674008982932058114,381
1925,2055,673956914389192708,1046
1926,1222,673919437611909120,391
1927,3343,673906403526995968,1763
1928,978,673887867907739649,270
1929,3229,673716320723169284,819
1930,3730,673715861853720576,2253
1931,1092,673711475735838725,320
1932,889,673709992831262724,299
1933,1121,673708611235921920,310
1934,1155,673707060090052608,422
1935,1314,673705679337693185,426
1936,1504,673700254269775872,613
1937,3984,673697980713705472,2113
1938,1826,673689733134946305,692
1939,1323,673688752737402881,529
1940,1515,673686845050527744,469
1941,1430,673680198160809984,507
1942,1309,673662677122719744,386
1943,750,673656262056419329,262
1944,1174,673636718965334016,398
1945,1660,673612854080196609,782
1946,1243,673583129559498752,393
1947,863,673580926094458881,289
1948,1446,673576835670777856,600
1949,1066,673363615379013632,334
1950,1524,673359818736984064,717
1951,1563,673355879178194945,631
1952,1723,673352124999274496,578
1953,764,673350198937153538,224
1954,2641,673345638550134785,1385
1955,1014,673343217010679808,285
1956,1325,673342308415348736,634
1957,14184,673320132811366400,8505
1958,903,673317986296586240,284
1959,7884,673295268553605120,3404
1960,1108,673270968295534593,396
1961,1479,673240798075449344,777
1962,2357,673213039743795200,907
1963,1780,673148804208660480,679
1964,2052,672997845381865473,768
1965,998,672995267319328768,319
1966,1016,672988786805112832,308
1967,1301,672984142909456390,581
1968,1884,672980819271634944,1056
1969,1766,672975131468300288,990
1970,997,672970152493887488,380
1971,1370,672968025906282496,591
1972,1485,672964561327235073,691
1973,1421,672902681409806336,538
1974,927,672898206762672129,447
1975,1623,672884426393653248,882
1976,1074,672877615439593473,393
1977,1369,672834301050937345,614
1978,1315,672828477930868736,519
1979,1014,672640509974827008,344
1980,1355,672622327801233409,526
1981,1276,672614745925664768,632
1982,1161,672609152938721280,415
1983,1164,672604026190569472,435
1984,1381,672594978741354496,647
1985,991,672591762242805761,356
1986,759,672591271085670400,200
1987,1072,672538107540070400,398
1988,679,672523490734551040,185
1989,1163,672488522314567680,472
1990,1186,672482722825261057,652
1991,740,672481316919734272,131
1992,1507,672475084225949696,754
1993,1415,672466075045466113,581
1994,6755,672272411274932228,3609
1995,1563,672267570918129665,651
1996,1197,672264251789176834,370
1997,2938,672256522047614977,1665
1998,1487,672254177670729728,787
1999,1799,672248013293752320,646
2000,714,672245253877968896,166
2001,935,672239279297454080,341
2002,1918,672231046314901505,1073
2003,817,672222792075620352,226
2004,2365,672205392827572224,1235
2005,1058,672169685991993344,395
2006,909,672160042234327040,384
2007,1831,672139350159835138,772
2008,2514,672125275208069120,1220
2009,1037,672095186491711488,392
2010,985,672082170312290304,391
2011,1356,672068090318987265,549
2012,8846,671896809300709376,4428
2013,1390,671891728106971137,600
2014,3619,671882082306625538,1469
2015,1477,671879137494245376,733
2016,1307,671874878652489728,590
2017,1170,671866342182637568,536
2018,952,671855973984772097,486
2019,7387,671789708968640512,3726
2020,1241,671768281401958400,556
2021,1752,671763349865160704,979
2022,1399,671744970634719232,822
2023,769,671743150407421952,241
2024,1506,671735591348891648,796
2025,8934,671729906628341761,4663
2026,13451,671561002136281088,7738
2027,953,671550332464455680,222
2028,1421,671547767500775424,637
2029,2083,671544874165002241,1123
2030,1139,671542985629241344,604
2031,965,671538301157904385,424
2032,1229,671536543010570240,436
2033,1072,671533943490011136,614
2034,877,671528761649688577,275
2035,1457,671520732782923777,573
2036,989,671518598289059840,312
2037,1688,671511350426865664,775
2038,7365,671504605491109889,3779
2039,965,671497587707535361,475
2040,1051,671488513339211776,505
2041,610,671486386088865792,221
2042,794,671485057807351808,246
2043,1482,671390180817915904,787
2044,1170,671362598324076544,312
2045,418,671357843010908160,156
2046,498,671355857343524864,119
2047,1013,671347597085433856,462
2048,770,671186162933985280,231
2049,1171,671182547775299584,365
2050,910,671166507850801152,378
2051,1738,671163268581498880,1184
2052,391,671159727754231808,89
2053,754,671154572044468225,231
2054,699,671151324042559489,162
2055,699,671147085991960577,246
2056,1220,671141549288370177,697
2057,970,671138694582165504,430
2058,781,671134062904504320,208
2059,3657,671122204919246848,2701
2060,1405,671115716440031232,822
2061,1198,671109016219725825,469
2062,1153,670995969505435648,309
2063,25660,670842764863651840,9373
2064,619,670840546554966016,209
2065,1165,670838202509447168,740
2066,465,670833812859932673,133
2067,764,670832455012716544,236
2068,5829,670826280409919488,4354
2069,809,670823764196741120,203
2070,635,670822709593571328,104
2071,3328,670815497391357952,1660
2072,1177,670811965569282048,287
2073,1200,670807719151067136,524
2074,2054,670804601705242624,1007
2075,351,670803562457407488,93
2076,758,670797304698376195,252
2077,870,670792680469889025,294
2078,690,670789397210615808,254
2079,629,670786190031921152,215
2080,853,670783437142401025,422
2081,1648,670782429121134593,839
2082,809,670780561024270336,307
2083,340,670778058496974848,76
2084,1123,670764103623966721,453
2085,465,670755717859713024,120
2086,1004,670733412878163972,540
2087,866,670727704916926465,392
2088,1273,670717338665226240,530
2089,794,670704688707301377,395
2090,613,670691627984359425,257
2091,781,670679630144274432,310
2092,261,670676092097810432,45
2093,11227,670668383499735048,5385
2094,1603,670474236058800128,816
2095,365,670468609693655041,89
2096,1014,670465786746662913,590
2097,572,670452855871037440,220
2098,1239,670449342516494336,718
2099,7010,670444955656130560,2105
2100,678,670442337873600512,207
2101,1096,670435821946826752,560
2102,1472,670434127938719744,693
2103,335,670433248821026816,121
2104,1453,670428280563085312,677
2105,538,670427002554466305,174
2106,1370,670421925039075328,685
2107,657,670420569653809152,333
2108,591,670417414769758208,343
2109,2136,670411370698022913,969
2110,585,670408998013820928,239
2111,450,670403879788544000,170
2112,583,670385711116361728,227
2113,771,670374371102445568,287
2114,341,670361874861563904,71
2115,444,670338931251150849,118
2116,4030,670319130621435904,1318
2117,443,670303360680108032,145
2118,737,670290420111441920,302
2119,1084,670093938074779648,359
2120,725,670086499208155136,268
2121,2333,670079681849372674,1343
2122,1634,670073503555706880,846
2123,664,670069087419133954,264
2124,800,670061506722140161,370
2125,697,670055038660800512,354
2126,674,670046952931721218,188
2127,786,670040295598354432,117
2128,612,670037189829525505,298
2129,344,670003130994700288,98
2130,337,669993076832759809,90
2131,462,669972011175813120,172
2132,315,669970042633789440,65
2133,527,669942763794931712,180
2134,394,669926384437997569,112
2135,245,669923323644657664,62
2136,842,669753178989142016,426
2137,285,669749430875258880,68
2138,543,669684865554620416,94
2139,409,669683899023405056,117
2140,369,669682095984410625,141
2141,698,669680153564442624,306
2142,841,669661792646373376,466
2143,3696,669625907762618368,1921
2144,990,669603084620980224,393
2145,538,669597912108789760,160
2146,1558,669583744538451968,991
2147,454,669573570759163904,154
2148,1658,669571471778410496,1066
2149,244,669567591774625800,60
2150,404,669564461267722241,131
2151,377,669393256313184256,81
2152,1394,669375718304980992,771
2153,515,669371483794317312,190
2154,478,669367896104181761,169
2155,651,669363888236994561,246
2156,382,669359674819481600,132
2157,2832,669354382627049472,1355
2158,673,669353438988365824,273
2159,466,669351434509529089,200
2160,1055,669328503091937280,441
2161,599,669327207240699904,122
2162,514,669324657376567296,219
2163,943,669216679721873412,409
2164,460,669214165781868544,179
2165,1053,669203728096960512,510
2166,683,669037058363662336,329
2167,774,669015743032369152,394
2168,598,669006782128353280,265
2169,21788,669000397445533696,6791
2170,460,668994913074286592,250
2171,784,668992363537309700,376
2172,712,668989615043424256,349
2173,945,668988183816871936,507
2174,573,668986018524233728,180
2175,565,668981893510119424,330
2176,829,668979806671884288,376
2177,1369,668975677807423489,623
2178,156,668967877119254528,25
2179,740,668960084974809088,253
2180,296,668955713004314625,74
2181,281,668932921458302977,61
2182,331,668902994700836864,106
2183,413,668892474547511297,162
2184,551,668872652652679168,315
2185,471,668852170888998912,174
2186,457,668826086256599040,147
2187,597,668815180734689280,286
2188,736,668779399630725120,398
2189,552,668655139528511488,229
2190,937,668645506898350081,576
2191,926,668643542311546881,566
2192,1126,668641109086707712,568
2193,1089,668636665813057536,514
2194,2959,668633411083464705,1752
2195,748,668631377374486528,340
2196,333,668627278264475648,122
2197,410,668625577880875008,140
2198,1515,668623201287675904,835
2199,210,668620235289837568,45
2200,637,668614819948453888,336
2201,1731,668587383441514497,1150
2202,257,668567822092664832,61
2203,543,668544745690562560,242
2204,483,668542336805281792,227
2205,260,668537837512433665,78
2206,490,668528771708952576,237
2207,339,668507509523615744,113
2208,428,668496999348633600,141
2209,444,668484198282485761,250
2210,481,668480044826800133,157
2211,923,668466899341221888,547
2212,645,668297328638447616,313
2213,260,668291999406125056,34
2214,525,668286279830867968,147
2215,865,668274247790391296,246
2216,578,668268907921326080,255
2217,1358,668256321989451776,656
2218,1034,668248472370458624,517
2219,6481,668237644992782336,3024
2220,319,668226093875376128,113
2221,529,668221241640230912,213
2222,577,668204964695683073,204
2223,678,668190681446379520,207
2224,512,668171859951755264,204
2225,514,668154635664932864,333
2226,582,668142349051129856,303
2227,692,668113020489474048,261
2228,1331,667937095915278337,842
2229,309,667924896115245057,119
2230,218,667915453470232577,58
2231,510,667911425562669056,320
2232,876,667902449697558528,391
2233,1970,667886921285246976,1156
2234,848,667885044254572545,517
2235,405,667878741721415682,126
2236,654,667873844930215936,430
2237,3117,667866724293877760,1089
2238,250,667861340749471744,83
2239,295,667832474953625600,68
2240,1089,667806454573760512,525
2241,338,667801013445750784,100
2242,721,667793409583771648,347
2243,429,667782464991965184,254
2244,240,667773195014021121,59
2245,463,667766675769573376,231
2246,387,667728196545200128,159
2247,509,667724302356258817,337
2248,0,667550904950915073,35
2249,0,667550882905632768,33
2250,6019,667549055577362432,2414
2251,345,667546741521195010,134
2252,901,667544320556335104,553
2253,209,667538891197542400,70
2254,850,667534815156183040,565
2255,487,667530908589760512,256
2256,1766,667524857454854144,1176
2257,382,667517642048163840,199
2258,7033,667509364010450944,2230
2259,554,667502640335572993,228
2260,548,667495797102141441,290
2261,550,667491009379606528,237
2262,267,667470559035432960,101
2263,197,667455448082227200,65
2264,321,667453023279554560,94
2265,811,667443425659232256,610
2266,468,667437278097252352,251
2267,317,667435689202614272,86
2268,482,667405339315146752,227
2269,204,667393430834667520,58
2270,380,667369227918143488,170
2271,509,667211855547486208,252
2272,638,667200525029539841,275
2273,403,667192066997374976,112
2274,768,667188689915760640,437
2275,14841,667182792070062081,6500
2276,195,667177989038297088,57
2277,631,667176164155375616,478
2278,257,667174963120574464,86
2279,229,667171260800061440,95
2280,2767,667165590075940865,1206
2281,264,667160273090932737,65
2282,48941,667152164079423490,17856
2283,4757,667138269671505920,2325
2284,338,667119796878725120,133
2285,341,667090893657276420,130
2286,415,667073648344346624,129
2287,86,667070482143944705,14
2288,171,667065535570550784,49
2289,223,667062181243039745,56
2290,193,667044094246576128,52
2291,464,667012601033924608,235
2292,250,666996132027977728,100
2293,2629,666983947667116034,1025
2294,841,666837028449972224,569
2295,220,666835007768551424,82
2296,260,666826780179869698,101
2297,535,666817836334096384,259
2298,244,666804364988780544,94
2299,786,666786068205871104,504
2300,396,666781792255496192,203
2301,359,666776908487630848,180
2302,240,666739327293083650,67
2303,441,666701168228331520,224
2304,190,666691418707132416,48
2305,903,666649482315059201,595
2306,236,666644823164719104,86
2307,528,666454714377183233,215
2308,105,666447344410484738,22
2309,129,666437273139982337,50
2310,168,666435652385423360,54
2311,322,666430724426358785,200
2312,167,666428276349472768,86
2313,320,666421158376562688,116
2314,127,666418789513326592,47
2315,452,666411507551481857,333
2316,112,666407126856765440,42
2317,170,666396247373291520,87
2318,191,666373753744588802,95
2319,788,666362758909284353,581
2320,227,666353288456101888,74
2321,304,666345417576210432,142
2322,200,666337882303524864,94
2323,512,666293911632134144,361
2324,151,666287406224695296,68
2325,178,666273097616637952,78
2326,105,666268910803644416,36
2327,14496,666104133288665088,6714
2328,80,666102155909144576,13
2329,158,666099513787052032,71
2330,166,666094000022159362,76
2331,119,666082916733198337,45
2332,326,666073100786774016,172
2333,149,666071193221509120,63
2334,482,666063827256086533,224
2335,114,666058600524156928,58
2336,299,666057090499244032,143
2337,441,666055525042405380,258
2338,1236,666051853826850816,864
2339,133,666050758794694657,59
2340,109,666049248165822465,40
2341,302,666044226329800704,141
2342,125,666033412701032449,45
2343,131,666029285002620928,47
2344,2522,666020888022790149,519
